image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
BLUE/blue_014.jpg,BLUE,BLUE,True,1,1,149.806,inf,0.658325,"[{""color"": ""BLUE"", ""score"": 0.658325}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.90528, ""score"": 0.658325, ""dots"": 8, ""length"": 155.395, ""residual"": 0.53, ""spacing_cv"": 0.057058, ""metrics"": {""line"": 0.977344, ""dots"": 0.821915, ""periodic"": 0.991574, ""color"": 0.826495, ""valley"": 1.0}}]"
BLUE/blue_015.jpg,BLUE,BLUE,True,1,1,148.022,inf,0.645074,"[{""color"": ""BLUE"", ""score"": 0.645074}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.90236, ""score"": 0.645074, ""dots"": 6, ""length"": 102.783, ""residual"": 0.45, ""spacing_cv"": 0.024067, ""metrics"": {""line"": 0.983569, ""dots"": 0.805461, ""periodic"": 0.996809, ""color"": 0.816861, ""valley"": 1.0}}]"
CYAN/cyan_001.jpg,CYAN,CYAN,True,1,1,143.827,inf,0.790083,"[{""color"": ""CYAN"", ""score"": 0.790083}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.958018, ""score"": 0.790083, ""dots"": 7, ""length"": 173.077, ""residual"": 0.53, ""spacing_cv"": 0.013025, ""metrics"": {""line"": 0.977347, ""dots"": 0.8808, ""periodic"": 0.99897, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_002.jpg,CYAN,CYAN,True,1,1,153.025,inf,0.573736,"[{""color"": ""CYAN"", ""score"": 0.573736}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.946509, ""score"": 0.573736, ""dots"": 9, ""length"": 337.943, ""residual"": 1.402, ""spacing_cv"": 0.047776, ""metrics"": {""line"": 0.851721, ""dots"": 0.751909, ""periodic"": 0.989531, ""color"": 0.905357, ""valley"": 1.0}}]"
CYAN/cyan_003.jpg,CYAN,CYAN,True,1,1,148.969,inf,0.53905,"[{""color"": ""CYAN"", ""score"": 0.53905}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.929027, ""score"": 0.53905, ""dots"": 7, ""length"": 389.483, ""residual"": 1.199, ""spacing_cv"": 0.098175, ""metrics"": {""line"": 0.889294, ""dots"": 0.702308, ""periodic"": 0.995705, ""color"": 0.866814, ""valley"": 1.0}}]"
CYAN/cyan_004.jpg,CYAN,NONE,False,0,0,114.656,inf,,[],[]
CYAN/cyan_005.jpg,CYAN,NONE,False,0,0,116.568,inf,,[],[]
CYAN/cyan_006.jpg,CYAN,NONE,False,0,0,122.122,inf,,[],[]
CYAN/cyan_007.jpg,CYAN,CYAN,True,1,1,149.524,inf,0.792773,"[{""color"": ""CYAN"", ""score"": 0.792773}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.957992, ""score"": 0.792773, ""dots"": 7, ""length"": 170.587, ""residual"": 0.431, ""spacing_cv"": 0.014039, ""metrics"": {""line"": 0.984955, ""dots"": 0.877019, ""periodic"": 0.998916, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_008.jpg,CYAN,CYAN,True,1,1,129.063,inf,0.762942,"[{""color"": ""CYAN"", ""score"": 0.762942}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.958098, ""score"": 0.762942, ""dots"": 6, ""length"": 151.042, ""residual"": 0.407, ""spacing_cv"": 0.017991, ""metrics"": {""line"": 0.986545, ""dots"": 0.842471, ""periodic"": 0.999137, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_009.jpg,CYAN,CYAN,True,1,1,133.867,inf,0.753207,"[{""color"": ""CYAN"", ""score"": 0.753207}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.947631, ""score"": 0.753207, ""dots"": 9, ""length"": 198.374, ""residual"": 0.688, ""spacing_cv"": 0.024081, ""metrics"": {""line"": 0.962126, ""dots"": 0.871774, ""periodic"": 0.998807, ""color"": 0.899078, ""valley"": 1.0}}]"
CYAN/cyan_010.jpg,CYAN,CYAN,True,1,1,131.153,inf,0.783417,"[{""color"": ""CYAN"", ""score"": 0.783417}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.958165, ""score"": 0.783417, ""dots"": 7, ""length"": 154.942, ""residual"": 0.66, ""spacing_cv"": 0.01587, ""metrics"": {""line"": 0.965042, ""dots"": 0.884233, ""periodic"": 0.999276, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_011.jpg,CYAN,CYAN,True,1,1,143.192,inf,0.785804,"[{""color"": ""CYAN"", ""score"": 0.785804}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.95771, ""score"": 0.785804, ""dots"": 6, ""length"": 129.506, ""residual"": 0.493, ""spacing_cv"": 0.013877, ""metrics"": {""line"": 0.980372, ""dots"": 0.873887, ""periodic"": 0.998328, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_012.jpg,CYAN,CYAN,True,1,1,125.243,inf,0.770193,"[{""color"": ""CYAN"", ""score"": 0.770193}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.95769, ""score"": 0.770193, ""dots"": 7, ""length"": 151.244, ""residual"": 0.688, ""spacing_cv"": 0.01606, ""metrics"": {""line"": 0.962125, ""dots"": 0.872806, ""periodic"": 0.998287, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_013.jpg,CYAN,CYAN,True,1,1,131.931,inf,0.822463,"[{""color"": ""CYAN"", ""score"": 0.822463}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.961885, ""score"": 0.822463, ""dots"": 6, ""length"": 128.684, ""residual"": 0.22, ""spacing_cv"": 0.021643, ""metrics"": {""line"": 0.996057, ""dots"": 0.892453, ""periodic"": 0.99886, ""color"": 0.92628, ""valley"": 1.0}}]"
CYAN/cyan_014.jpg,CYAN,CYAN,True,1,1,122.005,inf,0.810834,"[{""color"": ""CYAN"", ""score"": 0.810834}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.958176, ""score"": 0.810834, ""dots"": 9, ""length"": 171.037, ""residual"": 0.397, ""spacing_cv"": 0.012554, ""metrics"": {""line"": 0.987205, ""dots"": 0.89461, ""periodic"": 0.9993, ""color"": 0.918744, ""valley"": 1.0}}]"
CYAN/cyan_015.jpg,CYAN,CYAN,True,1,1,130.377,inf,0.816336,"[{""color"": ""CYAN"", ""score"": 0.816336}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.958176, ""score"": 0.816336, ""dots"": 9, ""length"": 165.601, ""residual"": 0.413, ""spacing_cv"": 0.011358, ""metrics"": {""line"": 0.98614, ""dots"": 0.901654, ""periodic"": 0.9993, ""color"": 0.918744, ""valley"": 1.0}}]"
GREEN/green_001.jpg,GREEN,GREEN,True,1,1,137.214,inf,0.773032,"[{""color"": ""GREEN"", ""score"": 0.773032}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.950339, ""score"": 0.773032, ""dots"": 7, ""length"": 136.058, ""residual"": 0.465, ""spacing_cv"": 0.021708, ""metrics"": {""line"": 0.982475, ""dots"": 0.871202, ""periodic"": 0.995702, ""color"": 0.907043, ""valley"": 1.0}}]"
GREEN/green_002.jpg,GREEN,GREEN,True,1,1,137.405,inf,0.4587,"[{""color"": ""GREEN"", ""score"": 0.4587}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.796692, ""score"": 0.4587, ""dots"": 6, ""length"": 199.819, ""residual"": 0.148, ""spacing_cv"": 0.045208, ""metrics"": {""line"": 0.998209, ""dots"": 0.72398, ""periodic"": 0.994453, ""color"": 0.638258, ""valley"": 1.0}}]"
GREEN/green_003.jpg,GREEN,CYAN,False,1,1,126.313,inf,0.482913,"[{""color"": ""CYAN"", ""score"": 0.482913}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.811964, ""score"": 0.482913, ""dots"": 6, ""length"": 208.577, ""residual"": 0.391, ""spacing_cv"": 0.027981, ""metrics"": {""line"": 0.987608, ""dots"": 0.741669, ""periodic"": 0.998655, ""color"": 0.660173, ""valley"": 1.0}}]"
GREEN/green_004.jpg,GREEN,CYAN,False,1,1,125.65,inf,0.454455,"[{""color"": ""CYAN"", ""score"": 0.454455}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.797984, ""score"": 0.454455, ""dots"": 6, ""length"": 207.543, ""residual"": 0.351, ""spacing_cv"": 0.033014, ""metrics"": {""line"": 0.989988, ""dots"": 0.720896, ""periodic"": 0.999789, ""color"": 0.636913, ""valley"": 1.0}}]"
GREEN/green_005.jpg,GREEN,CYAN,False,1,1,137.998,inf,0.451992,"[{""color"": ""CYAN"", ""score"": 0.451992}]","[{""rank"": 1, ""accepted"": true, ""color"": ""CYAN"", ""confidence"": 0.816852, ""score"": 0.451992, ""dots"": 6, ""length"": 263.632, ""residual"": 0.494, ""spacing_cv"": 0.070537, ""metrics"": {""line"": 0.980303, ""dots"": 0.691009, ""periodic"": 0.997143, ""color"": 0.66916, ""valley"": 1.0}}]"
GREEN/green_006.jpg,GREEN,GREEN,True,1,1,126.591,inf,0.76914,"[{""color"": ""GREEN"", ""score"": 0.76914}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.938512, ""score"": 0.76914, ""dots"": 7, ""length"": 134.716, ""residual"": 0.214, ""spacing_cv"": 0.010894, ""metrics"": {""line"": 0.996276, ""dots"": 0.876489, ""periodic"": 0.999063, ""color"": 0.881631, ""valley"": 1.0}}]"
GREEN/green_007.jpg,GREEN,GREEN,True,1,1,121.864,inf,0.754308,"[{""color"": ""GREEN"", ""score"": 0.754308}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.930207, ""score"": 0.754308, ""dots"": 7, ""length"": 137.97, ""residual"": 0.28, ""spacing_cv"": 0.011237, ""metrics"": {""line"": 0.993614, ""dots"": 0.877349, ""periodic"": 0.999144, ""color"": 0.866025, ""valley"": 1.0}}]"
GREEN/green_008.jpg,GREEN,GREEN,True,1,1,116.007,inf,0.78021,"[{""color"": ""GREEN"", ""score"": 0.78021}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.946434, ""score"": 0.78021, ""dots"": 6, ""length"": 111.91, ""residual"": 0.499, ""spacing_cv"": 0.011886, ""metrics"": {""line"": 0.979867, ""dots"": 0.888921, ""periodic"": 0.998648, ""color"": 0.89695, ""valley"": 1.0}}]"
GREEN/green_009.jpg,GREEN,GREEN,True,1,1,120.428,inf,0.76902,"[{""color"": ""GREEN"", ""score"": 0.76902}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.94362, ""score"": 0.76902, ""dots"": 7, ""length"": 141.818, ""residual"": 0.52, ""spacing_cv"": 0.036368, ""metrics"": {""line"": 0.978128, ""dots"": 0.882973, ""periodic"": 0.987141, ""color"": 0.902018, ""valley"": 1.0}}]"
GREEN/green_010.jpg,GREEN,GREEN,True,1,1,138.838,inf,0.765507,"[{""color"": ""GREEN"", ""score"": 0.765507}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.951408, ""score"": 0.765507, ""dots"": 7, ""length"": 155.577, ""residual"": 0.63, ""spacing_cv"": 0.022692, ""metrics"": {""line"": 0.968071, ""dots"": 0.873591, ""periodic"": 0.997943, ""color"": 0.907043, ""valley"": 1.0}}]"
GREEN/green_011.jpg,GREEN,GREEN,True,1,1,165.686,inf,0.750837,"[{""color"": ""GREEN"", ""score"": 0.750837}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.950901, ""score"": 0.750837, ""dots"": 7, ""length"": 171.18, ""residual"": 0.599, ""spacing_cv"": 0.038197, ""metrics"": {""line"": 0.971167, ""dots"": 0.85503, ""periodic"": 0.996879, ""color"": 0.907043, ""valley"": 1.0}}]"
GREEN/green_012.jpg,GREEN,GREEN,True,1,1,111.932,inf,0.709422,"[{""color"": ""GREEN"", ""score"": 0.709422}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.948158, ""score"": 0.709422, ""dots"": 7, ""length"": 173.543, ""residual"": 0.95, ""spacing_cv"": 0.026812, ""metrics"": {""line"": 0.928962, ""dots"": 0.849465, ""periodic"": 0.996658, ""color"": 0.902018, ""valley"": 1.0}}]"
PURPLE/purple_001.jpg,PURPLE,PURPLE,True,1,1,104.264,inf,0.808045,"[{""color"": ""PURPLE"", ""score"": 0.808045}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.962435, ""score"": 0.808045, ""dots"": 6, ""length"": 215.611, ""residual"": 0.303, ""spacing_cv"": 0.061467, ""metrics"": {""line"": 0.992535, ""dots"": 0.878916, ""periodic"": 0.996873, ""color"": 0.929186, ""valley"": 1.0}}]"
PURPLE/purple_002.jpg,PURPLE,PURPLE,True,1,1,105.055,inf,0.701685,"[{""color"": ""PURPLE"", ""score"": 0.701685}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.950205, ""score"": 0.701685, ""dots"": 6, ""length"": 231.269, ""residual"": 1.155, ""spacing_cv"": 0.022715, ""metrics"": {""line"": 0.896829, ""dots"": 0.86656, ""periodic"": 0.997273, ""color"": 0.905357, ""valley"": 1.0}}]"
PURPLE/purple_003.jpg,PURPLE,PURPLE,True,1,1,114.085,inf,0.664194,"[{""color"": ""PURPLE"", ""score"": 0.664194}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.963378, ""score"": 0.664194, ""dots"": 6, ""length"": 266.169, ""residual"": 1.585, ""spacing_cv"": 0.035726, ""metrics"": {""line"": 0.814617, ""dots"": 0.878512, ""periodic"": 0.997777, ""color"": 0.930166, ""valley"": 1.0}}]"
PURPLE/purple_004.jpg,PURPLE,NONE,False,0,0,111.283,inf,,[],[]
PURPLE/purple_005.jpg,PURPLE,PURPLE,True,1,1,123.742,inf,0.592791,"[{""color"": ""PURPLE"", ""score"": 0.592791}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.910073, ""score"": 0.592791, ""dots"": 7, ""length"": 244.808, ""residual"": 1.291, ""spacing_cv"": 0.044266, ""metrics"": {""line"": 0.872739, ""dots"": 0.820096, ""periodic"": 0.995331, ""color"": 0.832118, ""valley"": 1.0}}]"
PURPLE/purple_006.jpg,PURPLE,PURPLE,True,1,1,125.156,inf,0.73461,"[{""color"": ""PURPLE"", ""score"": 0.73461}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.934806, ""score"": 0.73461, ""dots"": 7, ""length"": 186.444, ""residual"": 0.605, ""spacing_cv"": 0.046211, ""metrics"": {""line"": 0.970515, ""dots"": 0.866188, ""periodic"": 0.99554, ""color"": 0.877777, ""valley"": 1.0}}]"
PURPLE/purple_007.jpg,PURPLE,PURPLE,True,1,1,134.608,inf,0.582056,"[{""color"": ""PURPLE"", ""score"": 0.582056}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.870517, ""score"": 0.582056, ""dots"": 7, ""length"": 179.158, ""residual"": 0.722, ""spacing_cv"": 0.038825, ""metrics"": {""line"": 0.958377, ""dots"": 0.801445, ""periodic"": 0.989366, ""color"": 0.765946, ""valley"": 1.0}}]"
PURPLE/purple_008.jpg,PURPLE,PURPLE,True,1,1,134.71,inf,0.59542,"[{""color"": ""PURPLE"", ""score"": 0.59542}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.868967, ""score"": 0.59542, ""dots"": 7, ""length"": 154.902, ""residual"": 0.622, ""spacing_cv"": 0.033405, ""metrics"": {""line"": 0.968925, ""dots"": 0.813817, ""periodic"": 0.99599, ""color"": 0.758144, ""valley"": 1.0}}]"
PURPLE/purple_009.jpg,PURPLE,PURPLE,True,1,1,121.291,inf,0.668216,"[{""color"": ""PURPLE"", ""score"": 0.668216}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.891473, ""score"": 0.668216, ""dots"": 7, ""length"": 131.24, ""residual"": 0.44, ""spacing_cv"": 0.036757, ""metrics"": {""line"": 0.984312, ""dots"": 0.854217, ""periodic"": 0.99225, ""color"": 0.800931, ""valley"": 1.0}}]"
PURPLE/purple_010.jpg,PURPLE,PURPLE,True,1,1,120.359,inf,0.782732,"[{""color"": ""PURPLE"", ""score"": 0.782732}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.946952, ""score"": 0.782732, ""dots"": 7, ""length"": 128.483, ""residual"": 0.578, ""spacing_cv"": 0.031959, ""metrics"": {""line"": 0.973055, ""dots"": 0.897056, ""periodic"": 0.996006, ""color"": 0.900313, ""valley"": 1.0}}]"
PURPLE/purple_011.jpg,PURPLE,PURPLE,True,1,1,107.631,inf,0.62749,"[{""color"": ""PURPLE"", ""score"": 0.62749}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.887508, ""score"": 0.62749, ""dots"": 6, ""length"": 156.356, ""residual"": 0.638, ""spacing_cv"": 0.017046, ""metrics"": {""line"": 0.967302, ""dots"": 0.823568, ""periodic"": 0.998555, ""color"": 0.788811, ""valley"": 1.0}}]"
PURPLE/purple_012.jpg,PURPLE,PURPLE,True,1,1,116.986,inf,0.639961,"[{""color"": ""PURPLE"", ""score"": 0.639961}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.900711, ""score"": 0.639961, ""dots"": 6, ""length"": 149.625, ""residual"": 0.849, ""spacing_cv"": 0.018961, ""metrics"": {""line"": 0.942822, ""dots"": 0.836669, ""periodic"": 0.998307, ""color"": 0.812656, ""valley"": 1.0}}]"
PURPLE/purple_013.jpg,PURPLE,PURPLE,True,1,1,126.977,inf,0.701665,"[{""color"": ""PURPLE"", ""score"": 0.701665}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.934981, ""score"": 0.701665, ""dots"": 7, ""length"": 194.72, ""residual"": 1.017, ""spacing_cv"": 0.029035, ""metrics"": {""line"": 0.919004, ""dots"": 0.873388, ""periodic"": 0.995913, ""color"": 0.877777, ""valley"": 1.0}}]"
RED/red_001.jpg,RED,RED,True,1,1,130.43,inf,0.814047,"[{""color"": ""RED"", ""score"": 0.814047}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.956122, ""score"": 0.814047, ""dots"": 7, ""length"": 129.746, ""residual"": 0.333, ""spacing_cv"": 0.035929, ""metrics"": {""line"": 0.990989, ""dots"": 0.898574, ""periodic"": 0.996434, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_002.jpg,RED,RED,True,1,1,117.783,inf,0.800792,"[{""color"": ""RED"", ""score"": 0.800792}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.956215, ""score"": 0.800792, ""dots"": 8, ""length"": 230.518, ""residual"": 0.433, ""spacing_cv"": 0.05716, ""metrics"": {""line"": 0.984844, ""dots"": 0.889285, ""periodic"": 0.996627, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_003.jpg,RED,RED,True,1,1,105.114,inf,0.785677,"[{""color"": ""RED"", ""score"": 0.785677}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.957809, ""score"": 0.785677, ""dots"": 6, ""length"": 231.296, ""residual"": 0.332, ""spacing_cv"": 0.041793, ""metrics"": {""line"": 0.991043, ""dots"": 0.864159, ""periodic"": 0.999953, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_004.jpg,RED,NONE,False,0,0,98.717,inf,,[],[]
RED/red_005.jpg,RED,RED,True,1,1,126.601,inf,0.810062,"[{""color"": ""RED"", ""score"": 0.810062}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.956978, ""score"": 0.810062, ""dots"": 7, ""length"": 203.668, ""residual"": 0.463, ""spacing_cv"": 0.013582, ""metrics"": {""line"": 0.982617, ""dots"": 0.900182, ""periodic"": 0.998218, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_006.jpg,RED,RED,True,1,1,127.944,inf,0.801576,"[{""color"": ""RED"", ""score"": 0.801576}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.955956, ""score"": 0.801576, ""dots"": 7, ""length"": 181.571, ""residual"": 0.345, ""spacing_cv"": 0.02157, ""metrics"": {""line"": 0.990345, ""dots"": 0.885692, ""periodic"": 0.996087, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_007.jpg,RED,RED,True,1,1,123.994,inf,0.81124,"[{""color"": ""RED"", ""score"": 0.81124}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.957167, ""score"": 0.81124, ""dots"": 7, ""length"": 141.706, ""residual"": 0.38, ""spacing_cv"": 0.012902, ""metrics"": {""line"": 0.988259, ""dots"": 0.895989, ""periodic"": 0.998613, ""color"": 0.917441, ""valley"": 1.0}}]"
